# m n lo up gens time_s logN
1946 239 0 0 0 0.19400000000000000000000000000000000000 25.053677106720033336612476235984121527
1013 452 1 1 0 0.38500000000000000000000000000000000000 22.487077889446632787487983770212962807
1946 529 2 2 1 0.39900000000000000000000000000000000000 22.625063867561905953259459932462391898
1013 454 1 1 0 0.25400000000000000000000000000000000000 22.037786782527900474499888463528378868
1946 977 0 0 0 0.15600000000000000000000000000000000000 25.238807641350977252941493800179812096
1013 466 1 1 0 0.19800000000000000000000000000000000000 22.655399733315233925516269713332706643
1013 482 0 0 0 0.16200000000000000000000000000000000000 22.320014349813564080555611072579457699
1946 1387 0 2 0 0.49500000000000000000000000000000000000 25.809850273973242281738583146326645261
1013 488 0 0 0 0.25300000000000000000000000000000000000 21.841623848238278666569504680212462183
1947 314 1 1 0 0.32400000000000000000000000000000000000 25.136678102407993713860293873262169171
1013 502 1 1 0 0.26900000000000000000000000000000000000 22.932669172943749035097587456139718300
1948 959 1 1 0 0.36000000000000000000000000000000000000 24.707308339801836797808759765520102718
1013 508 0 2 0 0.41200000000000000000000000000000000000 21.376234724480233919397468303137931927
1013 512 1 1 0 0.28900000000000000000000000000000000000 18.952542027721365713806586337226137265
1013 516 0 0 0 0.21700000000000000000000000000000000000 23.010160060062867539097709901468325617
1949 962 0 2 0 0.62800000000000000000000000000000000000 25.194233611133265365285313111624475640
1013 520 1 1 0 0.33500000000000000000000000000000000000 22.729303043341486432634252080180421843
1949 1558 1 1 0 0.38800000000000000000000000000000000000 25.862555404660394569271521414833416149
1013 524 1 1 1 0.26900000000000000000000000000000000000 23.049748366592254564027278191738743724
1951 1342 1 1 0 0.23900000000000000000000000000000000000 23.684582150338696035131762273179543501
1013 528 1 1 0 0.30500000000000000000000000000000000000 22.466397937160274402845240366329060755
1953 1562 1 1 0 0.46600000000000000000000000000000000000 25.392544374566738926012962029288510024
1013 532 0 2 0 0.55600000000000000000000000000000000000 23.086507946268882204361197656661501969
1954 161 1 1 0 0.39600000000000000000000000000000000000 24.444148136419874292315751472586718934
1013 538 0 2 0 0.37100000000000000000000000000000000000 22.413465600709045036234080140181516096
1954 917 2 2 1 0.48800000000000000000000000000000000000 24.548681200969823512254933754341364923
1013 544 1 1 1 0.33400000000000000000000000000000000000 21.756882418502301013761688510191213364
1954 1177 0 0 0 0.22400000000000000000000000000000000000 25.629729720863010939191416497396097904
1013 548 0 0 0 0.16300000000000000000000000000000000000 23.152879441629159225557012007952853655
1954 1189 0 0 0 0.24600000000000000000000000000000000000 25.167889766590805166678506269470181018
1013 562 1 1 0 0.43100000000000000000000000000000000000 22.028338611882590398792773174786583318
1957 178 1 1 0 0.42800000000000000000000000000000000000 24.964838544081488112204908224406078481
1013 576 1 1 0 0.36600000000000000000000000000000000000 21.569676601552716951514237929485229065
1013 584 2 2 2 0.11800000000000000000000000000000000000 22.974461681738763571966128737382630245
1957 604 1 1 0 0.34100000000000000000000000000000000000 24.273586036376493737284363675310262679
1957 1046 0 0 0 0.23900000000000000000000000000000000000 25.414571965150991162680908177528206092
1013 586 1 1 0 0.30900000000000000000000000000000000000 23.281426419477878261513284525743345193
1013 590 0 0 0 0.19300000000000000000000000000000000000 22.815934829672853879642414840191514423
1957 1096 0 2 0 0.55500000000000000000000000000000000000 25.209474222538683145231633560947778771
1013 602 1 1 1 0.31400000000000000000000000000000000000 23.326123293330593924470732970170773791
1013 604 1 1 1 0.063000000000000000000000000000000000000 22.486283634833929367954705613751494472
1957 1726 0 2 0 0.47600000000000000000000000000000000000 25.809795413483947763606124141447456689
1013 606 1 1 0 0.40800000000000000000000000000000000000 23.336570797721889452305002787657838496
1958 233 0 0 0 0.23800000000000000000000000000000000000 24.365383922902384953896964752013359192
1013 614 1 1 0 0.27600000000000000000000000000000000000 23.356654701433958978666682520964874737
1958 493 2 2 1 0.33500000000000000000000000000000000000 25.200993441094621066581885483248068980
1013 618 1 1 0 0.46000000000000000000000000000000000000 23.366306133517609224257714679685508947
1958 779 1 1 0 0.34200000000000000000000000000000000000 23.958170946872054451297710569283702848
1013 622 2 2 1 0.37000000000000000000000000000000000000 23.375706381977345405090775488929804374
1013 628 0 0 0 0.061000000000000000000000000000000000000 23.389349411592914837859497034669037952
1958 811 1 1 0 0.46200000000000000000000000000000000000 20.582213302103091724303296578676917745
1013 632 1 1 1 0.26100000000000000000000000000000000000 23.097118259056189231175227518104798604
1958 989 0 0 0 0.18900000000000000000000000000000000000 25.277046410725993360424187737022859260
1013 636 0 2 0 0.40600000000000000000000000000000000000 23.406716079958371211845114051423568011
1013 656 0 0 0 0.18500000000000000000000000000000000000 22.844189620830579443935071567213141196
1958 1253 1 1 0 0.51300000000000000000000000000000000000 24.607265467788277429345305351629757166
1013 668 0 0 0 0.19300000000000000000000000000000000000 21.854678118152742027793857487508289434
1959 188 0 0 0 0.22500000000000000000000000000000000000 24.988702681041182030147966238856714541
1013 674 1 1 0 0.39200000000000000000000000000000000000 23.477395856631429154421383794264594259
1961 328 1 1 0 0.31900000000000000000000000000000000000 24.869439185652337015237553586893607384
1013 694 0 0 0 0.041000000000000000000000000000000000000 23.507387050306670405400678986978730711
1013 698 0 0 0 0.18200000000000000000000000000000000000 23.035700424755418159434100032532341657
1961 622 1 1 0 0.28400000000000000000000000000000000000 24.625974776235569365194830678486101978
1013 712 1 1 0 0.39400000000000000000000000000000000000 22.530392542334373641110428060142116484
1013 714 3 3 3 0.057000000000000000000000000000000000000 23.532719681818074685116904286523418466
1962 317 1 1 0 0.44600000000000000000000000000000000000 24.686682770450537618771314256208216567
1013 716 1 1 1 0.078000000000000000000000000000000000000 22.580758741334791959895250174201743137
1013 726 1 1 0 0.29700000000000000000000000000000000000 22.504333553419024049894993580570992780
1962 499 2 2 1 0.40600000000000000000000000000000000000 24.729433542798948126669895440795430168
1013 730 1 1 0 0.28100000000000000000000000000000000000 23.549697480053145067553208262917569885
1962 1489 2 2 1 0.33300000000000000000000000000000000000 25.398203997756426908104886573039013968
1962 1591 0 0 0 0.10100000000000000000000000000000000000 25.407179743045747885571245775899538053
1013 736 1 1 0 0.34100000000000000000000000000000000000 22.652221957899682758977090240447287671
1963 886 0 2 0 0.38500000000000000000000000000000000000 22.957485342492278754124960002691876205
1013 742 1 1 0 0.31700000000000000000000000000000000000 22.606271310166744184354645191841615745
1963 974 0 0 0 0.25800000000000000000000000000000000000 25.234899969444502451471518713032563519
1013 752 1 1 1 0.27500000000000000000000000000000000000 22.489077522781381089960080280775096064
1013 754 0 0 0 0.17600000000000000000000000000000000000 23.569667734146475910304372046419834883
1963 1256 1 1 0 0.33600000000000000000000000000000000000 25.428839172644087228955939812490003695
1966 323 0 0 0 0.093000000000000000000000000000000000000 25.175019174903711474658023124199378351
1966 517 0 0 0 0.22900000000000000000000000000000000000 24.730051873129225322239314734190428960
1013 758 0 2 0 0.60400000000000000000000000000000000000 23.572344216667967440748770049366188363
1966 1043 1 1 0 0.34800000000000000000000000000000000000 25.413760276005732836698815104476900025
1966 1207 0 0 0 0.24100000000000000000000000000000000000 25.679308951668214896140515950434644103
1013 766 0 2 0 0.46400000000000000000000000000000000000 23.577125329935823673033784209349694170
1013 772 0 0 0 0.048000000000000000000000000000000000000 23.580202914331749807154627355151220056
1966 1639 1 1 0 0.33600000000000000000000000000000000000 25.882190417290169980354712054771248979
1013 778 1 1 0 0.27600000000000000000000000000000000000 23.105714816144734846874654919340336303
1967 524 1 1 0 0.30100000000000000000000000000000000000 25.205819292712733156661223473539006660
1013 788 1 1 0 0.29600000000000000000000000000000000000 22.410120101777813047817083609628724010
1967 1564 0 0 0 0.099000000000000000000000000000000000000 25.894481816381588035965821203339657259
1013 794 1 1 0 0.30300000000000000000000000000000000000 23.587610564870571773936545238971248465
1969 82 1 1 0 0.41300000000000000000000000000000000000 24.667208332560725606738157260901659622
1969 152 0 0 0 0.10000000000000000000000000000000000000 24.621110784896165799095353001973970481
1013 800 1 1 0 0.34400000000000000000000000000000000000 21.141366654574881395415002723352817411
1013 804 2 2 2 0.069000000000000000000000000000000000000 22.743759394406842725331302269687643410
1969 1202 0 0 0 0.25700000000000000000000000000000000000 25.676343178465274118890799053785780895
1969 1762 0 0 0 0.10100000000000000000000000000000000000 25.327045218602055678259550803103955464
1972 859 0 0 0 0.074000000000000000000000000000000000000 24.616538618563411918039311183298715805
1013 814 0 2 0 0.42000000000000000000000000000000000000 23.111564077314348101819383841775303486
1973 1390 0 0 0 0.21500000000000000000000000000000000000 25.848479430017240109085306223219661319
1013 824 1 1 0 0.29100000000000000000000000000000000000 22.331735875797756018919985594968453803
1013 826 0 0 0 0.077000000000000000000000000000000000000 23.586483629329280620872047631343260260
1013 838 0 0 0 0.053000000000000000000000000000000000000 22.882960862674923064866059226396750272
1975 1646 1 3 1 0.54800000000000000000000000000000000000 25.199244093148991101411456488736984288
1976 953 0 0 0 0.18300000000000000000000000000000000000 24.865958146752845527615522736396708479
1013 842 1 3 0 0.54500000000000000000000000000000000000 23.102731386833841379637686777380555218
1013 844 0 0 0 0.24900000000000000000000000000000000000 22.464759757186532220453532525933209362
1976 1033 1 1 0 0.38400000000000000000000000000000000000 25.096005741411873166335432713274039960
1978 211 1 1 1 0.091000000000000000000000000000000000000 24.216116129957798106098225955746690227
1978 401 0 0 0 0.077000000000000000000000000000000000000 25.235472033279174490672123653291982090
1013 846 1 1 1 0.32800000000000000000000000000000000000 21.986413629653608745866766194347096799
1013 856 0 0 0 0.20000000000000000000000000000000000000 23.269144150217665659011549086109551305
1978 739 1 1 0 0.38600000000000000000000000000000000000 24.835926844008107131957793954114318274
1978 769 1 1 1 0.10700000000000000000000000000000000000 23.806531440631036217328888707312403601
1978 1201 2 2 2 0.19800000000000000000000000000000000000 24.453752827334344430676120803562524151
1013 868 1 1 0 0.40100000000000000000000000000000000000 23.081478642648383793662476663332697028
1013 874 2 2 2 0.11600000000000000000000000000000000000 23.551544042033291249018277765509182900
1979 418 0 2 0 0.56100000000000000000000000000000000000 25.241327171541657964931873335822866984
1013 878 0 0 0 0.40400000000000000000000000000000000000 22.592086545013858276516740725868138917
1013 892 0 0 0 0.18300000000000000000000000000000000000 22.483117062125608018666919839743522195
1013 898 1 1 1 0.22700000000000000000000000000000000000 22.668164347079671193845927716400705393
1979 1090 0 2 0 0.46500000000000000000000000000000000000 25.039620356813902804177259050691714686
1981 298 0 0 0 0.21800000000000000000000000000000000000 24.701200690737120355389806093141844099
1013 902 2 2 1 0.42400000000000000000000000000000000000 22.659955629282692787243273975134784055
1981 746 1 1 0 0.25800000000000000000000000000000000000 23.857760822472181066366263082961562828
1981 1838 0 0 0 0.075000000000000000000000000000000000000 25.719556238378260949265754072904394620
1013 912 1 1 1 0.24500000000000000000000000000000000000 22.180729524897724033755861751193419224
1013 922 1 1 1 0.077000000000000000000000000000000000000 22.976775833385828978039562710787246582
1013 928 1 1 0 0.34900000000000000000000000000000000000 21.686401504560899639254532016083853692
1013 944 0 0 0 0.067000000000000000000000000000000000000 22.768983908639609585198312402425655860
1982 1421 1 3 0 0.60100000000000000000000000000000000000 25.032858626338940843638393453107499412
1013 946 0 0 0 0.046000000000000000000000000000000000000 23.361599420277599587658313670811564732
1984 1357 0 0 0 0.23300000000000000000000000000000000000 24.637146730387668467070674805744254456
1013 952 1 3 1 0.59400000000000000000000000000000000000 23.029751002044748227498264786846087535
1984 1379 2 2 1 0.40500000000000000000000000000000000000 23.610694254373624303736326702840320748
1013 956 2 2 2 0.078000000000000000000000000000000000000 23.307891880705977019573114697000117695
